gene_id	P1_padj
ENSMUSG00000028159.14	0.998793914709266
ENSMUSG00000028161.17	0.993042019035623
ENSMUSG00000028163.17	0.994397231033027
ENSMUSG00000028164.15	0.998320917709709
ENSMUSG00000028165.9	0.993697207596481
ENSMUSG00000028167.15	0.99680024630421
ENSMUSG00000028172.5	0.996252178537602
ENSMUSG00000028173.10	0.99597735081483
ENSMUSG00000028174.12	NA
ENSMUSG00000028175.15	0.999701917689545
ENSMUSG00000028176.11	0.944666042037806
ENSMUSG00000028177.13	NA
ENSMUSG00000028179.12	0.793199115064403
ENSMUSG00000028180.18	0.999396153613051
ENSMUSG00000028182.14	0.993092744750063
ENSMUSG00000028184.12	0.998904920274598
ENSMUSG00000028185.12	NA
ENSMUSG00000028186.14	NA
ENSMUSG00000028187.10	0.998783667372489
ENSMUSG00000028188.13	0.987731650990456
ENSMUSG00000028189.12	0.995300878290573
ENSMUSG00000028191.11	0.931657662051149
ENSMUSG00000028194.15	0.99482165604123
ENSMUSG00000028195.4	0.976518905389105
ENSMUSG00000028197.4	0.995893264189509
ENSMUSG00000028199.18	0.999617009894136
ENSMUSG00000028207.18	0.994139761489315
ENSMUSG00000028211.11	0.996284169669383
ENSMUSG00000028212.16	0.992932278716264
ENSMUSG00000028214.13	0.994424745042504
ENSMUSG00000028217.11	NA
ENSMUSG00000028218.19	0.976714836303935
ENSMUSG00000028221.3	0.999214489347004
ENSMUSG00000028222.2	0.997276861920621
ENSMUSG00000028223.8	0.997057839789678
ENSMUSG00000028224.14	0.994612466709498
ENSMUSG00000028226.15	0.994561203187404
ENSMUSG00000028228.5	0.981567544123841
ENSMUSG00000028229.11	0.997086803955772
ENSMUSG00000028232.13	0.744995814451123
ENSMUSG00000028233.6	0.99769523468622
ENSMUSG00000028234.6	0.560759143389085
ENSMUSG00000028236.3	NA
ENSMUSG00000028238.6	0.987836211331093
ENSMUSG00000028240.2	NA
ENSMUSG00000028243.5	0.99539555868945
ENSMUSG00000028244.6	NA
ENSMUSG00000028245.15	0.987857936806742
ENSMUSG00000028246.13	0.993004383802211
ENSMUSG00000028247.2	0.998455150628613
ENSMUSG00000028248.15	0.989745583655432
ENSMUSG00000028249.15	0.991461207310333
ENSMUSG00000028251.5	0.959927340937415
ENSMUSG00000028252.20	0.9931458880009
ENSMUSG00000028255.6	NA
ENSMUSG00000028256.16	0.99844856454569
ENSMUSG00000028259.13	NA
ENSMUSG00000028261.13	0.995595682165647
ENSMUSG00000028262.13	0.995683772383342
ENSMUSG00000028264.16	0.93857686978956
ENSMUSG00000028266.17	0.993503002708656
ENSMUSG00000028268.14	0.919709748098653
ENSMUSG00000028270.12	0.99954109169927
ENSMUSG00000028271.9	0.781312933006551
ENSMUSG00000028273.15	0.663017052323685
ENSMUSG00000028274.17	0.999570681632898
ENSMUSG00000028277.13	0.995791129857961
ENSMUSG00000028278.14	0.997794373431783
ENSMUSG00000028280.9	NA
ENSMUSG00000028282.12	0.996706198040951
ENSMUSG00000028284.13	0.999085376615977
ENSMUSG00000028287.4	NA
ENSMUSG00000028289.12	0.995472197383237
ENSMUSG00000028291.7	0.996315444347126
ENSMUSG00000028292.14	0.996563365255359
ENSMUSG00000028293.14	0.997423439131563
ENSMUSG00000028294.15	0.608104446281371
ENSMUSG00000028295.14	0.996496420323786
ENSMUSG00000028298.10	NA
ENSMUSG00000028300.14	0.940644943125543
ENSMUSG00000028307.9	0.597052473046632
ENSMUSG00000028309.14	0.99650868417726
ENSMUSG00000028310.2	NA
ENSMUSG00000028312.19	0.993782485051106
ENSMUSG00000028314.6	NA
ENSMUSG00000028318.14	0.997838711074382
ENSMUSG00000028322.11	0.809066864310698
ENSMUSG00000028327.14	0.812734101961396
ENSMUSG00000028328.13	0.327515685578758
ENSMUSG00000028329.13	0.994177855697049
ENSMUSG00000028330.8	0.997132892053849
ENSMUSG00000028331.12	0.99399531266271
ENSMUSG00000028332.13	0.323143422852721
ENSMUSG00000028333.10	0.994859190333774
ENSMUSG00000028334.10	0.970187387466261
ENSMUSG00000028337.14	0.999791862444767
ENSMUSG00000028339.17	0.0196717466307576
ENSMUSG00000028341.9	0.996779378414033
ENSMUSG00000028343.10	0.998034920113967
ENSMUSG00000028344.12	0.999768844521364
ENSMUSG00000028345.15	0.997829567209205
ENSMUSG00000028347.14	0.913412649733748
ENSMUSG00000028348.7	NA
ENSMUSG00000028351.5	0.994809779006747
ENSMUSG00000028354.13	0.999047164121066
ENSMUSG00000028356.4	NA
ENSMUSG00000028357.13	0.997005164296316
ENSMUSG00000028358.15	0.987772651269768
ENSMUSG00000028359.4	NA
ENSMUSG00000028360.9	0.997255588393892
ENSMUSG00000028362.2	NA
ENSMUSG00000028364.15	0.617391519639369
ENSMUSG00000028367.5	0.775145314402512
ENSMUSG00000028369.15	0.994935391064524
ENSMUSG00000028370.7	0.994650654847248
ENSMUSG00000028373.16	0.998037354235031
ENSMUSG00000028378.6	0.998733485140692
ENSMUSG00000028381.8	0.99493968460572
ENSMUSG00000028382.15	0.997011135958453
ENSMUSG00000028383.17	0.961098739339008
ENSMUSG00000028385.14	0.995106770640038
ENSMUSG00000028386.1	NA
ENSMUSG00000028389.12	0.997463208557251
ENSMUSG00000028391.16	0.99479017849117
ENSMUSG00000028392.15	0.82905613991434
ENSMUSG00000028393.10	0.995458084780037
ENSMUSG00000028394.9	0.995997436530779
ENSMUSG00000028396.5	NA
ENSMUSG00000028397.13	0.999261147761804
ENSMUSG00000028398.8	0.685167703880294
ENSMUSG00000028399.18	0.99327197818446
ENSMUSG00000028402.18	0.93858840399575
ENSMUSG00000028403.15	0.618017307215144
ENSMUSG00000028405.9	0.84666809243246
ENSMUSG00000028407.4	0.995501415874344
ENSMUSG00000028409.11	0.947542934322718
ENSMUSG00000028410.13	0.998600415750952
ENSMUSG00000028411.15	0.993066203313543
ENSMUSG00000028412.17	0.993349050631814
ENSMUSG00000028413.13	0.996159485174617
ENSMUSG00000028414.17	0.993631445351171
ENSMUSG00000028415.4	NA
ENSMUSG00000028416.12	0.994412303453891
ENSMUSG00000028417.3	0.997782350187612
ENSMUSG00000028419.5	0.999033746767206
ENSMUSG00000028420.13	0.99146254704843
ENSMUSG00000028423.15	0.907740472146795
ENSMUSG00000028426.10	0.995762105829076
ENSMUSG00000028427.13	0.999647856100237
ENSMUSG00000028430.14	0.913292154979537
ENSMUSG00000028431.11	0.994068916064221
ENSMUSG00000028433.14	0.884645942974194
ENSMUSG00000028434.12	0.996755201957968
ENSMUSG00000028435.8	0.993130577132278
ENSMUSG00000028436.8	0.999177443843997
ENSMUSG00000028437.14	0.995263894367152
ENSMUSG00000028438.16	0.993086064787728
ENSMUSG00000028439.14	0.994384291005589
ENSMUSG00000028441.12	NA
ENSMUSG00000028443.6	0.998276091552404
ENSMUSG00000028444.17	0.994138180684737
ENSMUSG00000028445.7	0.994359860347003
ENSMUSG00000028447.11	0.930026637190091
ENSMUSG00000028451.12	NA
ENSMUSG00000028452.7	0.995700629158202
ENSMUSG00000028453.10	0.998502923870116
ENSMUSG00000028454.16	0.998121922165646
ENSMUSG00000028455.15	0.976754823456652
ENSMUSG00000028456.18	0.998713610008807
ENSMUSG00000028457.18	0.998912640650206
ENSMUSG00000028458.12	0.994437783572389
ENSMUSG00000028459.11	0.999566949481614
ENSMUSG00000028460.6	NA
ENSMUSG00000028461.12	0.99799926650013
ENSMUSG00000028463.14	0.995063386307545
ENSMUSG00000028464.16	0.879664720662667
ENSMUSG00000028465.16	0.797924662220306
ENSMUSG00000028466.15	0.994286517888039
ENSMUSG00000028467.15	0.996533557247919
ENSMUSG00000028468.15	0.987777347655502
ENSMUSG00000028469.15	0.999738834251824
ENSMUSG00000028470.10	0.995259398566118
ENSMUSG00000028475.9	0.993839596878158
ENSMUSG00000028476.13	0.56000580651084
ENSMUSG00000028478.18	0.582592475178492
ENSMUSG00000028479.18	0.899245785262974
ENSMUSG00000028480.14	0.122405860732336
ENSMUSG00000028483.13	0.997844450545819
ENSMUSG00000028484.16	0.993106009451737
ENSMUSG00000028487.18	0.993166487585654
ENSMUSG00000028488.15	0.997330129456672
ENSMUSG00000028492.13	NA
ENSMUSG00000028494.12	0.836822440104697
ENSMUSG00000028495.14	0.364993242368525
ENSMUSG00000028496.17	0.995308945530768
ENSMUSG00000028497.12	0.995202638878958
ENSMUSG00000028514.15	0.832543001298804
ENSMUSG00000028517.8	0.998653588765715
ENSMUSG00000028518.8	0.782185426908871
ENSMUSG00000028519.16	0.997154532214929
ENSMUSG00000028520.12	NA
ENSMUSG00000028521.17	0.993181253315883
ENSMUSG00000028522.16	0.995524919357321
ENSMUSG00000028523.14	NA
ENSMUSG00000028524.21	0.96010026319137
ENSMUSG00000028525.16	0.997896573399785
ENSMUSG00000028527.18	0.995532800782321
ENSMUSG00000028528.16	0.987834238633561
ENSMUSG00000028530.14	0.999119963600363
ENSMUSG00000028532.14	0.998941339307321
ENSMUSG00000028533.10	NA
ENSMUSG00000028536.12	0.99477151179791
ENSMUSG00000028538.12	0.995706573644338
ENSMUSG00000028539.14	0.995832601356729
ENSMUSG00000028540.6	0.998832941817909
ENSMUSG00000028541.14	0.987755259974651
ENSMUSG00000028542.17	0.995665747547918
ENSMUSG00000028544.14	0.830894729269672
ENSMUSG00000028545.13	0.95299541747483
ENSMUSG00000028546.17	0.999663436149265
ENSMUSG00000028549.17	0.994850679640625
ENSMUSG00000028550.15	0.911450636471583
ENSMUSG00000028551.14	0.993222764882825
ENSMUSG00000028552.13	0.983501440974786
ENSMUSG00000028553.12	NA
ENSMUSG00000028555.15	0.993494708089309
ENSMUSG00000028556.15	0.911706549263819
ENSMUSG00000028557.10	0.99595899054495
ENSMUSG00000028558.14	NA
ENSMUSG00000028559.17	0.99960013169511
ENSMUSG00000028560.11	0.99675409444114
ENSMUSG00000028563.16	0.998243770549322
ENSMUSG00000028565.18	0.987824922053201
ENSMUSG00000028567.8	0.994812285462754
ENSMUSG00000028568.16	0.907757450343127
ENSMUSG00000028571.15	0.977228030117225
ENSMUSG00000028572.13	0.708706380756344
ENSMUSG00000028573.18	0.998109435759119
ENSMUSG00000028575.11	NA
ENSMUSG00000028576.12	0.995788359417638
ENSMUSG00000028577.13	0.997373373223463
ENSMUSG00000028578.8	0.993543738884781
ENSMUSG00000028580.15	0.976748939593119
ENSMUSG00000028581.17	0.995069081414113
ENSMUSG00000028582.14	0.97670773522013
ENSMUSG00000028583.14	0.88632645994948
ENSMUSG00000028584.3	NA
ENSMUSG00000028587.18	0.994040434054885
ENSMUSG00000028589.2	NA
ENSMUSG00000028590.6	NA
ENSMUSG00000028591.11	0.995678307162474
ENSMUSG00000028593.5	NA
ENSMUSG00000028597.11	0.442134753957019
ENSMUSG00000028599.10	0.886324367720604
ENSMUSG00000028600.15	0.987846995146889
ENSMUSG00000028601.18	0.999258402729642
ENSMUSG00000028602.12	NA
ENSMUSG00000028603.15	0.793851526250377
ENSMUSG00000028607.16	0.884628587032017
ENSMUSG00000028608.15	0.247762371024693
ENSMUSG00000028609.6	0.919721568558259
ENSMUSG00000028610.16	NA
ENSMUSG00000028612.10	NA
ENSMUSG00000028613.14	0.993787784395323
ENSMUSG00000028614.14	0.99355280301097
ENSMUSG00000028617.10	0.998534710748548
ENSMUSG00000028618.11	0.827121783325784
ENSMUSG00000028619.15	0.995450643623359
ENSMUSG00000028621.17	0.996469499639581
ENSMUSG00000028622.11	0.998128812785381
ENSMUSG00000028626.5	0.884618111980649
ENSMUSG00000028629.9	0.886330018275864
ENSMUSG00000028630.9	0.995521377999363
ENSMUSG00000028631.7	0.993958925830643
ENSMUSG00000028633.7	0.999363781106306
ENSMUSG00000028634.17	0.993393699906893
ENSMUSG00000028635.7	NA
ENSMUSG00000028636.14	0.994069119158023
ENSMUSG00000028637.15	0.880280049648789
ENSMUSG00000028639.14	0.976556213457255
ENSMUSG00000028640.11	0.994601958794355
ENSMUSG00000028641.16	0.996741632938923
ENSMUSG00000028642.7	NA
ENSMUSG00000028643.11	0.812749967929942
ENSMUSG00000028644.16	0.631105143042871
ENSMUSG00000028645.11	0.827696000155633
ENSMUSG00000028646.16	0.994481732679531
ENSMUSG00000028647.13	0.996619543444244
ENSMUSG00000028648.13	0.996038379435707
ENSMUSG00000028649.18	0.742435982104343
ENSMUSG00000028651.12	0.153395646447718
ENSMUSG00000028653.16	0.997288432801548
ENSMUSG00000028654.13	0.995903349685831
ENSMUSG00000028655.11	0.887474931500742
ENSMUSG00000028656.14	0.997944963409177
ENSMUSG00000028657.14	0.999724880356027
ENSMUSG00000028661.8	0.770425034829324
ENSMUSG00000028664.14	0.996767773324828
ENSMUSG00000028668.5	0.99655362444454
ENSMUSG00000028669.15	0.976526421815319
ENSMUSG00000028670.14	0.996045132380522
ENSMUSG00000028671.16	0.989042437343014
ENSMUSG00000028672.13	0.997678604512369
ENSMUSG00000028673.10	0.996368618096374
ENSMUSG00000028675.12	0.993510668780727
ENSMUSG00000028676.17	0.86392199779338
ENSMUSG00000028677.19	0.996462774324359
ENSMUSG00000028678.13	0.995969993831425
ENSMUSG00000028680.14	0.996802292762032
ENSMUSG00000028681.11	0.993465316087137
ENSMUSG00000028683.14	0.999048131743531
ENSMUSG00000028684.14	0.997290444961878
ENSMUSG00000028687.17	0.957110625417262
ENSMUSG00000028688.13	0.911704033155117
ENSMUSG00000028689.14	0.987688182093945
ENSMUSG00000028690.4	0.998059231203743
ENSMUSG00000028691.12	0.996398947023311
ENSMUSG00000028692.14	0.737142651455602
ENSMUSG00000028693.15	0.996564969404982
ENSMUSG00000028696.12	0.883492163917733
ENSMUSG00000028698.13	0.927854942124121
ENSMUSG00000028699.9	0.99496249024501
ENSMUSG00000028700.14	0.935484173360273
ENSMUSG00000028701.4	0.995489023892232
ENSMUSG00000028702.15	0.996514815960159
ENSMUSG00000028703.14	0.99466397854005
ENSMUSG00000028706.14	0.996013729815358
ENSMUSG00000028707.15	NA
ENSMUSG00000028708.16	0.997526351247446
ENSMUSG00000028709.3	0.993705217929022
ENSMUSG00000028710.16	0.987794715804445
ENSMUSG00000028712.12	0.9984621375355
ENSMUSG00000028713.17	0.997865131288383
ENSMUSG00000028715.2	0.00749735075436213
ENSMUSG00000028716.15	0.987743209914805
ENSMUSG00000028717.12	0.99742526643897
ENSMUSG00000028718.16	0.996115461483561
ENSMUSG00000028719.8	0.996987918842913
ENSMUSG00000028729.15	0.99702790549699
ENSMUSG00000028730.14	NA
ENSMUSG00000028736.13	NA
ENSMUSG00000028737.15	0.994452615655215
ENSMUSG00000028738.14	NA
ENSMUSG00000028741.13	0.796005345176645
ENSMUSG00000028743.7	0.996854039720876
ENSMUSG00000028744.15	0.983521002823399
ENSMUSG00000028745.18	0.630923421347418
ENSMUSG00000028747.10	NA
ENSMUSG00000028749.7	NA
ENSMUSG00000028750.12	0.996003606924988
ENSMUSG00000028751.13	NA
ENSMUSG00000028753.12	0.998607846076742
ENSMUSG00000028755.3	0.983516649024379
ENSMUSG00000028756.12	0.997895055957193
ENSMUSG00000028757.4	0.862003325353868
ENSMUSG00000028758.12	0.995202942846162
ENSMUSG00000028759.13	0.997681564063575
ENSMUSG00000028760.16	0.260421453978896
ENSMUSG00000028763.17	0.994176998718247
ENSMUSG00000028766.10	0.999102828061015
ENSMUSG00000028771.13	0.999299403747573
ENSMUSG00000028772.19	0.996361031008459
ENSMUSG00000028773.8	0.998783336778125
ENSMUSG00000028776.14	0.924762227871459
ENSMUSG00000028777.8	NA
ENSMUSG00000028778.15	0.997700322134818
ENSMUSG00000028779.16	0.993133591618368
ENSMUSG00000028780.13	0.935473427204299
ENSMUSG00000028782.14	0.999208009243462
ENSMUSG00000028784.14	NA
ENSMUSG00000028785.13	0.996874294451161
ENSMUSG00000028786.15	0.72006598619174
ENSMUSG00000028788.14	0.999326618557052
ENSMUSG00000028789.16	0.997684238994402
ENSMUSG00000028790.13	0.987840686483843
ENSMUSG00000028792.14	0.996745990840398
ENSMUSG00000028793.15	0.994802451435466
ENSMUSG00000028794.13	0.993755099107672
ENSMUSG00000028795.15	0.994442543214454
ENSMUSG00000028796.17	0.491817236627682
ENSMUSG00000028797.20	0.776645871252988
ENSMUSG00000028798.16	0.719513109918521
ENSMUSG00000028799.15	0.998675024834803
ENSMUSG00000028800.15	0.996861117714155
ENSMUSG00000028801.14	0.999313675271478
ENSMUSG00000028803.18	0.974145685295705
ENSMUSG00000028804.20	0.998770332191433
ENSMUSG00000028807.2	0.999258620602488
ENSMUSG00000028809.16	0.987684489881208
ENSMUSG00000028811.11	0.999265747085075
ENSMUSG00000028813.2	NA
ENSMUSG00000028820.13	0.99652665823012
ENSMUSG00000028821.8	0.919717503432759
ENSMUSG00000028822.11	0.996670829835167
ENSMUSG00000028825.7	0.353417074231493
ENSMUSG00000028826.14	0.996856992944594
ENSMUSG00000028830.14	0.993462152543186
ENSMUSG00000028832.11	0.551273252926971
ENSMUSG00000028833.13	0.997077739484387
ENSMUSG00000028834.13	0.919724041054111
ENSMUSG00000028836.14	0.68610278741898
ENSMUSG00000028837.8	0.842159493753493
ENSMUSG00000028838.11	0.993897839074293
ENSMUSG00000028840.10	0.438213779005475
ENSMUSG00000028841.14	0.997793210533007
ENSMUSG00000028842.15	0.999308122977331
ENSMUSG00000028843.8	0.800520638528223
ENSMUSG00000028845.15	0.999121896135784
ENSMUSG00000028847.8	0.999552979871943
ENSMUSG00000028848.13	0.987695135654759
ENSMUSG00000028849.17	0.997232704393883
ENSMUSG00000028850.2	0.99778053609589
ENSMUSG00000028851.6	0.696918290841486
ENSMUSG00000028854.9	0.729626787993236
ENSMUSG00000028857.16	0.954041760444684
ENSMUSG00000028859.14	0.994174190999219
ENSMUSG00000028860.13	0.999501496850865
ENSMUSG00000028861.13	0.976551320970032
ENSMUSG00000028862.6	0.996917118804352
ENSMUSG00000028863.13	0.836826168795508
ENSMUSG00000028864.7	0.997308241486307
ENSMUSG00000028865.14	0.995790392956741
ENSMUSG00000028868.13	0.99465149270112
ENSMUSG00000028869.13	0.997429824736336
ENSMUSG00000028871.7	0.985037429888398
ENSMUSG00000028873.16	0.970179967400202
ENSMUSG00000028874.14	0.994602606009182
ENSMUSG00000028876.7	0.620258608288607
ENSMUSG00000028878.11	0.999632203475648
ENSMUSG00000028879.4	0.998873237813999
ENSMUSG00000028882.13	0.976213856180578
ENSMUSG00000028883.17	0.998795469892478
ENSMUSG00000028884.14	0.993382544566794
ENSMUSG00000028885.8	0.995187930381193
ENSMUSG00000028886.15	0.999137202396663
ENSMUSG00000028889.17	0.916477555750002
ENSMUSG00000028890.13	0.938508066387731
ENSMUSG00000028893.8	0.995522274255811
ENSMUSG00000028894.18	0.884611275289313
ENSMUSG00000028896.13	0.996776911383574
ENSMUSG00000028898.15	0.886000326198536
ENSMUSG00000028899.11	0.999608673184833
ENSMUSG00000028901.13	0.999019671533254
ENSMUSG00000028902.4	0.993046356984991
ENSMUSG00000028906.16	0.994517263224462
ENSMUSG00000028907.7	0.997221708664788
ENSMUSG00000028909.17	0.996197870998648
ENSMUSG00000028910.12	0.993953161284992
ENSMUSG00000028911.16	0.998681592520129
ENSMUSG00000028914.13	0.977751299294636
ENSMUSG00000028917.14	0.99697752879344
ENSMUSG00000028919.11	0.998451733055592
ENSMUSG00000028920.9	0.993629221501007
ENSMUSG00000028923.14	0.831798357123714
ENSMUSG00000028926.15	0.993037702483217
ENSMUSG00000028927.6	0.938560376193533
ENSMUSG00000028931.11	0.995301861577751
ENSMUSG00000028932.7	0.998836831857682
ENSMUSG00000028933.11	0.993722729213533
ENSMUSG00000028936.15	0.353418511747302
ENSMUSG00000028937.14	0.938598720454209
ENSMUSG00000028938.9	NA
ENSMUSG00000028940.2	0.999029227842251
ENSMUSG00000028943.18	0.993291444321958
ENSMUSG00000028944.14	0.994320444163889
ENSMUSG00000028945.9	0.996111646110373
ENSMUSG00000028946.7	NA
ENSMUSG00000028948.16	0.999018969463766
ENSMUSG00000028949.13	0.998004466763592
ENSMUSG00000028950.3	NA
ENSMUSG00000028952.12	0.935672097166113
ENSMUSG00000028953.10	0.997864081553491
ENSMUSG00000028954.11	0.997286182005033
ENSMUSG00000028955.3	0.987770019766086
ENSMUSG00000028957.12	0.900140617906664
ENSMUSG00000028958.14	0.997846087995234
ENSMUSG00000028959.14	0.997616565421697
ENSMUSG00000028960.18	0.879657404624291
ENSMUSG00000028961.15	0.993063021731589
ENSMUSG00000028962.14	0.99701614024259
ENSMUSG00000028963.1	NA
ENSMUSG00000028964.14	0.90774091044193
ENSMUSG00000028965.13	NA
ENSMUSG00000028967.10	0.999789849538452
ENSMUSG00000028969.10	0.854765628618682
ENSMUSG00000028970.9	0.61789269828724
ENSMUSG00000028971.4	NA
ENSMUSG00000028972.11	0.997058722574868
ENSMUSG00000028973.18	0.999637171806414
ENSMUSG00000028974.13	0.995241535003635
ENSMUSG00000028975.16	0.99502533485129
ENSMUSG00000028976.10	0.994297961214972
ENSMUSG00000028977.16	0.222338648670633
ENSMUSG00000028978.12	0.998092015313947
ENSMUSG00000028979.17	0.897978679140492
ENSMUSG00000028980.14	0.954055889461345
ENSMUSG00000028982.9	0.995957460484478
ENSMUSG00000028986.12	0.998777536172631
ENSMUSG00000028988.13	0.994203190984289
ENSMUSG00000028989.3	0.995992037509299
ENSMUSG00000028990.13	0.996140562391764
ENSMUSG00000028991.15	0.997331402299173
ENSMUSG00000028992.13	0.998914044771997
ENSMUSG00000028995.14	0.983530591602948
ENSMUSG00000028996.9	0.993155904860772
ENSMUSG00000028998.6	0.842161581717089
ENSMUSG00000028999.15	0.99667061099592
ENSMUSG00000029001.15	0.972880132082831
ENSMUSG00000029003.11	0.994875604236775
ENSMUSG00000029004.15	0.997878383906824
ENSMUSG00000029005.4	0.8248519216538
ENSMUSG00000029007.8	0.58454557236243
ENSMUSG00000029009.17	0.999238058050735
ENSMUSG00000029012.11	0.995821214638425
ENSMUSG00000029014.14	0.998391034842515
ENSMUSG00000029015.9	NA
ENSMUSG00000029016.13	0.995518607153466
ENSMUSG00000029017.13	0.998146893906495
ENSMUSG00000029019.8	NA
ENSMUSG00000029020.13	0.222339151134268
ENSMUSG00000029022.18	0.993236490184151
ENSMUSG00000029026.16	0.99522775565938
ENSMUSG00000029027.9	0.993934205506256
ENSMUSG00000029028.14	0.999762585189531
ENSMUSG00000029029.14	0.995754256165096
ENSMUSG00000029030.14	0.737134922276755
ENSMUSG00000029032.12	0.994974345087764
ENSMUSG00000029033.16	0.998924595131181
ENSMUSG00000029034.9	0.998927466083423
ENSMUSG00000029036.18	0.999587601730878
ENSMUSG00000029038.9	0.994363947315684
ENSMUSG00000029044.9	NA
ENSMUSG00000029047.13	0.99393485490338
ENSMUSG00000029048.3	0.998672976941637
ENSMUSG00000029049.14	0.997633063677752
ENSMUSG00000029050.15	0.999119822383099
ENSMUSG00000029053.16	0.883540468052096
ENSMUSG00000029054.8	0.971925127700358
ENSMUSG00000029055.17	0.991453138732833
ENSMUSG00000029056.13	0.987861317129466
ENSMUSG00000029059.9	0.995954933128373
ENSMUSG00000029060.17	0.977590427364288
ENSMUSG00000029061.2	0.997962108929598
ENSMUSG00000029062.14	0.96409643266915
ENSMUSG00000029063.16	0.952994610419099
ENSMUSG00000029064.15	0.90775612048931
ENSMUSG00000029066.12	0.99736118508636
ENSMUSG00000029068.16	0.995553718317796
ENSMUSG00000029070.9	0.994391684599617
ENSMUSG00000029071.16	0.999236377351181
ENSMUSG00000029072.3	0.992984101803673
ENSMUSG00000029073.9	0.996844905818785
ENSMUSG00000029074.14	0.999835452599099
ENSMUSG00000029075.6	0.998408787462866
ENSMUSG00000029076.14	0.840873753945776
ENSMUSG00000029082.17	0.993808029305825
ENSMUSG00000029084.5	0.997350949943559
ENSMUSG00000029086.15	0.836694948184131
ENSMUSG00000029088.16	0.99380990837884
ENSMUSG00000029089.8	0.879657621618927
ENSMUSG00000029090.12	0.996942399988959
ENSMUSG00000029092.9	NA
ENSMUSG00000029093.14	0.996899201858606
ENSMUSG00000029094.12	0.998962443923401
ENSMUSG00000029095.17	0.503319789699424
ENSMUSG00000029096.15	0.0655764157397101
ENSMUSG00000029097.11	0.998441201778412
ENSMUSG00000029098.16	0.91972996107775
ENSMUSG00000029101.15	0.993740557884673
ENSMUSG00000029102.9	0.353419633656306
ENSMUSG00000029103.16	0.993768524431773
ENSMUSG00000029104.15	0.8502028922766
ENSMUSG00000029106.14	0.884624054781361
ENSMUSG00000029108.14	0.996065347420657
ENSMUSG00000029110.13	0.999079060824177
ENSMUSG00000029111.7	0.995739716748252
ENSMUSG00000029112.5	NA
ENSMUSG00000029119.9	0.995933045230565
ENSMUSG00000029120.10	0.987988429383819
ENSMUSG00000029121.15	0.996371965193645
ENSMUSG00000029122.11	0.995341073678374
ENSMUSG00000029123.8	0.994275560716708
ENSMUSG00000029125.14	0.994178462981117
ENSMUSG00000029126.7	0.987753375846736
ENSMUSG00000029127.15	0.996353421618709
ENSMUSG00000029128.12	0.998292649885561
ENSMUSG00000029130.12	0.781316316698665
ENSMUSG00000029131.14	0.997467691198059
ENSMUSG00000029134.14	0.993778254285979
ENSMUSG00000029135.10	0.993095339684746
ENSMUSG00000029136.9	0.998151051362055
ENSMUSG00000029138.4	NA
ENSMUSG00000029141.16	0.993283051165325
ENSMUSG00000029145.12	0.999441592029818
ENSMUSG00000029146.14	0.987839033941701
ENSMUSG00000029147.10	0.998830265072237
ENSMUSG00000029148.15	0.938552308259235
ENSMUSG00000029149.14	0.999180786787998
ENSMUSG00000029151.14	0.399403887622157
ENSMUSG00000029152.13	0.996739152374828
ENSMUSG00000029153.11	0.995434834773107
ENSMUSG00000029154.13	0.993536247186206
ENSMUSG00000029155.16	NA
ENSMUSG00000029156.11	0.987854699941904
ENSMUSG00000029158.9	NA
ENSMUSG00000029161.7	0.999335914026483
ENSMUSG00000029162.15	0.995088590219261
ENSMUSG00000029163.9	0.165065480368151
ENSMUSG00000029165.16	0.817118877340325
ENSMUSG00000029166.14	0.976775526969664
ENSMUSG00000029167.13	0.996816993190935
ENSMUSG00000029168.14	0.99517770421234
ENSMUSG00000029169.11	0.996594142120147
ENSMUSG00000029171.12	0.996317816446694
ENSMUSG00000029173.12	0.995064828755637
ENSMUSG00000029174.18	0.998061294029536
ENSMUSG00000029175.17	0.989962322991143
ENSMUSG00000029176.13	0.997684407121236
ENSMUSG00000029177.9	0.9305965998604
ENSMUSG00000029178.14	0.993680325838911
ENSMUSG00000029179.14	0.996917076424853
ENSMUSG00000029182.10	NA
ENSMUSG00000029184.5	NA
ENSMUSG00000029185.14	0.998420650885908
ENSMUSG00000029186.12	0.994634053014605
ENSMUSG00000029188.14	0.67420976759211
ENSMUSG00000029189.10	0.999679721815367
ENSMUSG00000029190.19	0.995925901825029
ENSMUSG00000029191.16	0.160933074726364
ENSMUSG00000029192.17	0.996528914184538
ENSMUSG00000029193.7	0.765916932300323
ENSMUSG00000029195.10	NA
ENSMUSG00000029196.9	0.996163019570856
ENSMUSG00000029198.3	0.991476290714648
ENSMUSG00000029199.11	0.998233921612023
ENSMUSG00000029201.14	0.99344879605343
ENSMUSG00000029202.12	0.994277145427374
ENSMUSG00000029203.16	0.996202420589659
ENSMUSG00000029204.7	0.998439542626213
ENSMUSG00000029205.12	NA
ENSMUSG00000029206.13	0.886330351709241
ENSMUSG00000029207.16	0.997763805068851
ENSMUSG00000029208.16	0.800516388615719
ENSMUSG00000029209.15	0.993703271294402
ENSMUSG00000029211.11	0.997653640982633
ENSMUSG00000029212.11	0.996680916166494
ENSMUSG00000029213.11	0.994210656579135
ENSMUSG00000029217.16	0.997052578282556
ENSMUSG00000029219.10	0.998327392645732
ENSMUSG00000029221.15	0.996476532567189
ENSMUSG00000029223.12	0.996980788914215
