gene_id	tumorvs12w_padj
ENSMUSG00000039221.10	0.936534023724686
ENSMUSG00000039224.1	NA
ENSMUSG00000039230.14	1.39244399698539e-08
ENSMUSG00000039231.18	8.58112210112339e-07
ENSMUSG00000039232.12	0.0152802939483916
ENSMUSG00000039233.12	0.0603003347066958
ENSMUSG00000039234.11	0.0949494189398106
ENSMUSG00000039236.18	1.05071321002884e-21
ENSMUSG00000039238.6	0.75522275564412
ENSMUSG00000039239.14	9.16068414163613e-21
ENSMUSG00000039242.10	0.0606779038822522
ENSMUSG00000039244.10	0.498637322454854
ENSMUSG00000039246.8	5.89860478864091e-33
ENSMUSG00000039252.11	0.706052774677925
ENSMUSG00000039253.7	0.0143382683546914
ENSMUSG00000039254.16	0.0048514720936616
ENSMUSG00000039257.11	0.929594608181216
ENSMUSG00000039262.16	2.93383483305761e-06
ENSMUSG00000039263.16	0.856079935737524
ENSMUSG00000039264.9	0.578850392099669
ENSMUSG00000039269.5	0.173041186089804
ENSMUSG00000039270.9	0.671446389340038
ENSMUSG00000039275.9	0.1151797997521
ENSMUSG00000039278.10	0.45174842797428
ENSMUSG00000039285.12	0.00528616011239016
ENSMUSG00000039286.12	0.000510879600941761
ENSMUSG00000039294.14	1.04783720349087e-12
ENSMUSG00000039296.15	NA
ENSMUSG00000039298.16	8.64450304057365e-06
ENSMUSG00000039304.11	0.00452697131151657
ENSMUSG00000039307.16	0.0287954625406259
ENSMUSG00000039308.6	0.45769423432821
ENSMUSG00000039313.14	9.47114648160901e-07
ENSMUSG00000039315.15	0.0717837348338074
ENSMUSG00000039316.14	0.000357828006418783
ENSMUSG00000039318.12	3.96300713926194e-10
ENSMUSG00000039321.1	NA
ENSMUSG00000039323.18	0.0891805286906403
ENSMUSG00000039328.11	0.870427520743953
ENSMUSG00000039329.8	NA
ENSMUSG00000039330.4	NA
ENSMUSG00000039335.11	NA
ENSMUSG00000039337.3	NA
ENSMUSG00000039339.3	0.0458578465220972
ENSMUSG00000039342.5	NA
ENSMUSG00000039345.16	0.270403932659345
ENSMUSG00000039347.7	0.0834298304214701
ENSMUSG00000039349.5	0.581012738274542
ENSMUSG00000039354.16	0.107250119513618
ENSMUSG00000039356.15	0.0113891231739267
ENSMUSG00000039357.2	0.309812044343159
ENSMUSG00000039358.3	NA
ENSMUSG00000039361.11	0.264803389946462
ENSMUSG00000039364.13	1.18128432418639e-13
ENSMUSG00000039367.11	0.955456488098668
ENSMUSG00000039372.5	0.0472386510592118
ENSMUSG00000039375.16	0.000123804218845831
ENSMUSG00000039376.13	5.17253265597372e-05
ENSMUSG00000039377.7	4.00935200246752e-09
ENSMUSG00000039382.12	0.14934933797574
ENSMUSG00000039384.8	1.63318635307008e-26
ENSMUSG00000039385.5	0.25813581041523
ENSMUSG00000039391.11	NA
ENSMUSG00000039395.8	0.2060880098453
ENSMUSG00000039396.11	0.0271304985632131
ENSMUSG00000039405.7	2.49324366280147e-24
ENSMUSG00000039410.16	0.0323100418407663
ENSMUSG00000039414.9	0.143284079430834
ENSMUSG00000039419.17	6.38515830133186e-05
ENSMUSG00000039427.14	0.715642807492125
ENSMUSG00000039428.11	0.00356605844374763
ENSMUSG00000039431.16	0.00791506661201446
ENSMUSG00000039438.7	2.61726150967533e-84
ENSMUSG00000039449.14	0.0108841621221157
ENSMUSG00000039450.11	4.84784416879049e-15
ENSMUSG00000039452.6	0.00435346416741941
ENSMUSG00000039456.9	6.52197213788227e-09
ENSMUSG00000039457.4	0.553464372119242
ENSMUSG00000039458.15	0.544849135965468
ENSMUSG00000039461.12	0.000184007903009172
ENSMUSG00000039462.4	1.11665572384573e-09
ENSMUSG00000039463.14	7.08964798749915e-93
ENSMUSG00000039470.15	3.0855848026399e-10
ENSMUSG00000039473.8	0.528943976804543
ENSMUSG00000039474.13	0.00016282387907642
ENSMUSG00000039476.13	0.723589989366131
ENSMUSG00000039477.16	0.505203509293532
ENSMUSG00000039478.15	3.27837746342054e-05
ENSMUSG00000039480.14	1.38430253264516e-09
ENSMUSG00000039481.5	3.15174299234014e-14
ENSMUSG00000039483.10	0.00170521221434702
ENSMUSG00000039485.8	4.91451921831498e-09
ENSMUSG00000039488.15	0.0354582876140493
ENSMUSG00000039492.7	NA
ENSMUSG00000039496.8	0.178790912089574
ENSMUSG00000039497.8	0.146907906117386
ENSMUSG00000039501.14	0.000384671466693199
ENSMUSG00000039508.6	NA
ENSMUSG00000039509.8	0.702177733027596
ENSMUSG00000039512.11	0.170509234150557
ENSMUSG00000039515.11	0.182819455881554
ENSMUSG00000039518.7	4.30458689665745e-08
ENSMUSG00000039519.6	0.100176559272477
ENSMUSG00000039521.12	NA
ENSMUSG00000039523.16	0.532765127251512
ENSMUSG00000039529.8	0.0133438449022794
ENSMUSG00000039530.17	0.121031222451242
ENSMUSG00000039531.8	0.732491375843444
ENSMUSG00000039533.8	NA
ENSMUSG00000039536.16	0.0049158002925344
ENSMUSG00000039539.13	0.0113878995677058
ENSMUSG00000039540.8	NA
ENSMUSG00000039542.16	0.978314342446019
ENSMUSG00000039543.16	0.160156135075437
ENSMUSG00000039545.15	0.861717553417316
ENSMUSG00000039546.9	0.317509701881165
ENSMUSG00000039552.14	0.401140974368355
ENSMUSG00000039555.13	NA
ENSMUSG00000039556.16	1.7221333048058e-12
ENSMUSG00000039563.6	0.00104278633472846
ENSMUSG00000039568.6	2.64256203197483e-06
ENSMUSG00000039577.17	0.690896568766169
ENSMUSG00000039578.16	NA
ENSMUSG00000039579.15	3.42050678163374e-06
ENSMUSG00000039585.15	0.0432082332749193
ENSMUSG00000039599.16	0.00101470033280064
ENSMUSG00000039601.16	0.0810224851487067
ENSMUSG00000039607.15	0.0061963907817043
ENSMUSG00000039608.6	NA
ENSMUSG00000039611.2	0.00342391358911507
ENSMUSG00000039615.8	0.89338010733311
ENSMUSG00000039616.9	0.408510599646073
ENSMUSG00000039617.8	0.915667487075404
ENSMUSG00000039620.17	0.0539337776205298
ENSMUSG00000039621.13	1.19929675168344e-09
ENSMUSG00000039623.13	0.000203950996186082
ENSMUSG00000039628.8	0.701077330832365
ENSMUSG00000039629.14	4.38975390011092e-10
ENSMUSG00000039630.10	0.0314854386582822
ENSMUSG00000039632.13	6.42624182465905e-05
ENSMUSG00000039633.6	0.130211725250716
ENSMUSG00000039634.12	0.00270071185101194
ENSMUSG00000039637.15	0.349803403432918
ENSMUSG00000039639.6	0.0506743276525963
ENSMUSG00000039640.7	2.21909184158562e-10
ENSMUSG00000039646.5	0.415166299575194
ENSMUSG00000039648.14	0.000197485988903954
ENSMUSG00000039652.16	7.67709433727221e-09
ENSMUSG00000039653.9	3.97565990743257e-22
ENSMUSG00000039656.16	0.084025992749096
ENSMUSG00000039660.16	0.000324280358505808
ENSMUSG00000039661.14	2.72476387340856e-07
ENSMUSG00000039662.16	0.0321651178211387
ENSMUSG00000039670.2	2.59883176896195e-11
ENSMUSG00000039671.18	0.0853349703738747
ENSMUSG00000039672.12	NA
ENSMUSG00000039676.4	0.203649960679327
ENSMUSG00000039678.12	1.78404045209943e-18
ENSMUSG00000039680.9	1.4992597727244e-05
ENSMUSG00000039682.12	0.00241589419774408
ENSMUSG00000039683.16	0.945769092148202
ENSMUSG00000039684.9	0.241843788492668
ENSMUSG00000039686.14	0.13760340841956
ENSMUSG00000039691.10	NA
ENSMUSG00000039693.11	7.19319153491195e-12
ENSMUSG00000039697.16	2.13042919908844e-05
ENSMUSG00000039699.13	0.833274467379856
ENSMUSG00000039701.11	0.00368804140711396
ENSMUSG00000039703.15	0.0206011244721466
ENSMUSG00000039704.7	1.50905898129556e-09
ENSMUSG00000039706.11	6.06538262660704e-06
ENSMUSG00000039710.14	5.78842156073252e-35
ENSMUSG00000039713.16	7.91846623614564e-11
ENSMUSG00000039714.9	0.000362735826540628
ENSMUSG00000039715.8	0.0411095362726774
ENSMUSG00000039716.12	0.27802461380869
ENSMUSG00000039717.16	8.81126849112662e-10
ENSMUSG00000039720.7	NA
ENSMUSG00000039725.6	0.58906792059952
ENSMUSG00000039728.15	NA
ENSMUSG00000039735.15	0.465729635067101
ENSMUSG00000039737.11	0.150058890202359
ENSMUSG00000039738.16	0.0292508050014374
ENSMUSG00000039740.6	0.273427262712143
ENSMUSG00000039741.15	6.05794484779284e-09
ENSMUSG00000039742.15	0.303177225651357
ENSMUSG00000039745.8	8.30668353498234e-07
ENSMUSG00000039747.11	1.46163734834402e-12
ENSMUSG00000039748.11	0.077476069851469
ENSMUSG00000039753.16	0.907040961999939
ENSMUSG00000039754.10	0.138180997834821
ENSMUSG00000039756.12	0.625424822888574
ENSMUSG00000039759.10	0.0545297415407619
ENSMUSG00000039760.8	NA
ENSMUSG00000039763.9	3.41409567959596e-30
ENSMUSG00000039765.15	0.36253594726671
ENSMUSG00000039768.16	0.887273159568404
ENSMUSG00000039770.5	6.52364567011564e-08
ENSMUSG00000039771.13	0.794060323078124
ENSMUSG00000039774.12	0.0443241357109482
ENSMUSG00000039775.7	NA
ENSMUSG00000039781.14	0.0122938393960633
ENSMUSG00000039782.14	0.000612981308397769
ENSMUSG00000039783.15	1.80515974747478e-36
ENSMUSG00000039785.5	NA
ENSMUSG00000039787.13	0.000330618215094577
ENSMUSG00000039789.7	0.355621515819385
ENSMUSG00000039795.14	1.95943403928901e-18
ENSMUSG00000039798.2	0.0719600079157909
ENSMUSG00000039801.7	2.87572466084251e-05
ENSMUSG00000039804.15	1.419462934466e-10
ENSMUSG00000039809.10	0.933904599979904
ENSMUSG00000039810.11	0.863731253292716
ENSMUSG00000039813.14	0.000753648461992382
ENSMUSG00000039814.15	NA
ENSMUSG00000039824.4	1.89358257341181e-07
ENSMUSG00000039826.13	0.00307806296763411
ENSMUSG00000039828.7	0.0027360626504679
ENSMUSG00000039830.8	NA
ENSMUSG00000039831.16	4.6553291678061e-18
ENSMUSG00000039834.17	0.0195827455886159
ENSMUSG00000039835.16	0.179518216104119
ENSMUSG00000039838.11	NA
ENSMUSG00000039840.7	0.769362673077668
ENSMUSG00000039841.14	0.803231186026259
ENSMUSG00000039842.15	0.00203946229200947
ENSMUSG00000039844.19	0.0123957110614421
ENSMUSG00000039849.5	0.955250658255075
ENSMUSG00000039850.16	0.146029744809953
ENSMUSG00000039851.11	0.0746911889933903
ENSMUSG00000039852.17	4.17577793106609e-05
ENSMUSG00000039853.18	3.07277014436701e-09
ENSMUSG00000039860.19	NA
ENSMUSG00000039865.8	4.83792565470697e-05
ENSMUSG00000039873.4	2.35560516981759e-05
ENSMUSG00000039878.13	2.65608871236118e-32
ENSMUSG00000039879.9	0.716151782400575
ENSMUSG00000039883.5	0.000175614006815418
ENSMUSG00000039886.8	0.0358629174846568
ENSMUSG00000039887.11	0.414605191598406
ENSMUSG00000039891.6	0.443721109411598
ENSMUSG00000039899.5	1.99189248699938e-26
ENSMUSG00000039901.9	0.46193992513232
ENSMUSG00000039903.16	0.0929244818667326
ENSMUSG00000039904.9	1.311717374143e-07
ENSMUSG00000039908.14	0.0249181166862479
ENSMUSG00000039910.10	0.0830489776715078
ENSMUSG00000039911.13	1.38029678914005e-30
ENSMUSG00000039913.12	NA
ENSMUSG00000039914.6	0.508764921598491
ENSMUSG00000039917.10	0.0375471001504055
ENSMUSG00000039929.14	0.092843497402888
ENSMUSG00000039934.12	0.147428688131018
ENSMUSG00000039936.18	1.49612856115337e-29
ENSMUSG00000039942.15	0.0166748150939557
ENSMUSG00000039943.16	0.0474230698127202
ENSMUSG00000039952.15	4.35919886241025e-05
ENSMUSG00000039953.13	0.257734626256577
ENSMUSG00000039954.8	0.256986347608938
ENSMUSG00000039956.8	1.52678647645248e-09
ENSMUSG00000039958.17	0.883754519377812
ENSMUSG00000039959.13	1.08684351568406e-08
ENSMUSG00000039960.5	8.61277134439323e-90
ENSMUSG00000039962.3	NA
ENSMUSG00000039963.18	0.811185337739941
ENSMUSG00000039967.14	0.529000419079336
ENSMUSG00000039968.9	0.90704082946493
ENSMUSG00000039976.4	0.000295851489960071
ENSMUSG00000039977.16	0.0103610871273917
ENSMUSG00000039981.6	0.0192946774799504
ENSMUSG00000039982.7	1.35061165212972e-10
ENSMUSG00000039983.13	0.000153976899498244
ENSMUSG00000039985.14	0.00036723036006742
ENSMUSG00000039987.15	0.00387559860422239
ENSMUSG00000039988.14	2.65886692223213e-38
ENSMUSG00000039989.7	0.00551226303875036
ENSMUSG00000039990.16	0.340390901435589
ENSMUSG00000039994.15	0.299259125300611
ENSMUSG00000039997.16	1.19883173447413e-05
ENSMUSG00000040003.18	5.62941878882821e-18
ENSMUSG00000040006.13	0.000694923475436971
ENSMUSG00000040007.8	0.0155965250580079
ENSMUSG00000040009.6	0.000577665393732733
ENSMUSG00000040010.10	2.43891597628367e-32
ENSMUSG00000040013.11	NA
ENSMUSG00000040016.16	1.25651044517855e-54
ENSMUSG00000040017.8	0.0963715953734054
ENSMUSG00000040018.9	2.21829656795731e-05
ENSMUSG00000040021.13	0.191260179808911
ENSMUSG00000040022.14	0.712593309777232
ENSMUSG00000040025.17	7.32270854214277e-05
ENSMUSG00000040026.8	4.6019961357021e-08
ENSMUSG00000040028.10	0.110960759973138
ENSMUSG00000040029.14	0.715720218927918
ENSMUSG00000040033.16	6.80883106965294e-13
ENSMUSG00000040034.15	0.165109831271251
ENSMUSG00000040035.14	0.00414754057947767
ENSMUSG00000040037.13	2.6773478895129e-07
ENSMUSG00000040040.16	0.000183198548732011
ENSMUSG00000040043.16	0.686905402847918
ENSMUSG00000040044.11	1.74333745034134e-07
ENSMUSG00000040046.14	0.98256371620598
ENSMUSG00000040048.14	2.06736033803273e-12
ENSMUSG00000040054.16	0.0233153776308995
ENSMUSG00000040055.9	0.0908711105717476
ENSMUSG00000040061.17	4.44098913931255e-10
ENSMUSG00000040065.8	NA
ENSMUSG00000040078.9	0.646155479661428
ENSMUSG00000040084.9	1.27795513178408e-05
ENSMUSG00000040086.13	NA
ENSMUSG00000040093.15	0.883970986827477
ENSMUSG00000040097.16	0.313105479815981
ENSMUSG00000040102.10	1.28397274748747e-09
ENSMUSG00000040105.3	0.02732624786631
ENSMUSG00000040111.16	5.61592487954449e-29
ENSMUSG00000040112.9	2.78856274447095e-13
ENSMUSG00000040113.14	NA
ENSMUSG00000040118.15	0.748600858657345
ENSMUSG00000040121.5	0.154858477486084
ENSMUSG00000040123.17	0.0166100598654238
ENSMUSG00000040124.5	0.680059616403341
ENSMUSG00000040125.4	NA
ENSMUSG00000040127.13	NA
ENSMUSG00000040128.9	0.014685452984436
ENSMUSG00000040132.6	NA
ENSMUSG00000040133.2	4.71626686483803e-06
ENSMUSG00000040134.8	7.07873138920516e-06
ENSMUSG00000040136.10	0.108772006674207
ENSMUSG00000040138.7	0.25158984625155
ENSMUSG00000040139.14	0.0420696167924805
ENSMUSG00000040140.14	0.0724055741598544
ENSMUSG00000040146.9	0.000154623272153971
ENSMUSG00000040147.14	3.54291474444527e-38
ENSMUSG00000040148.5	0.310156534118561
ENSMUSG00000040151.9	0.000786884649802356
ENSMUSG00000040152.8	3.0284501030277e-07
ENSMUSG00000040154.11	8.27067921681435e-06
ENSMUSG00000040158.12	5.86478849626264e-06
ENSMUSG00000040163.14	NA
ENSMUSG00000040164.3	1.05169078188358e-34
ENSMUSG00000040165.14	NA
ENSMUSG00000040167.16	0.717050662069403
ENSMUSG00000040170.13	7.76201922733851e-14
ENSMUSG00000040174.14	0.705378917002915
ENSMUSG00000040177.10	0.463177643695885
ENSMUSG00000040181.14	3.89731350704851e-13
ENSMUSG00000040183.13	0.201336190353478
ENSMUSG00000040187.15	0.650633837705148
ENSMUSG00000040188.10	0.565736157329551
ENSMUSG00000040189.17	0.758473230389657
ENSMUSG00000040195.11	0.609791798878158
ENSMUSG00000040197.4	NA
ENSMUSG00000040204.6	0.000456941386073187
ENSMUSG00000040205.8	0.342396754108747
ENSMUSG00000040209.12	0.914075942902171
ENSMUSG00000040212.12	6.83071430854951e-05
ENSMUSG00000040213.13	4.07537503905198e-113
ENSMUSG00000040217.7	NA
ENSMUSG00000040219.4	0.127363007659988
ENSMUSG00000040220.10	0.000590942473768384
ENSMUSG00000040225.15	0.0883107967299061
ENSMUSG00000040229.11	6.43369838731699e-10
ENSMUSG00000040231.16	0.126270775506281
ENSMUSG00000040234.16	6.25190987165769e-22
ENSMUSG00000040236.4	0.417785639302817
ENSMUSG00000040242.14	0.644039657045637
ENSMUSG00000040247.5	0.70872456815321
ENSMUSG00000040249.15	1.32704661383811e-06
ENSMUSG00000040250.14	0.651144963263804
ENSMUSG00000040253.15	0.952325923651527
ENSMUSG00000040254.11	0.0239566314817763
ENSMUSG00000040258.6	5.74639225374708e-17
ENSMUSG00000040260.8	1.67236233465604e-16
ENSMUSG00000040263.16	0.906841240143742
ENSMUSG00000040264.10	0.916994619812077
ENSMUSG00000040265.16	0.00337406745054776
ENSMUSG00000040268.17	0.673181637062244
ENSMUSG00000040269.5	0.00451347956060848
ENSMUSG00000040270.16	0.523501430121522
ENSMUSG00000040272.14	0.0027751365007754
ENSMUSG00000040274.11	9.97144871607735e-24
ENSMUSG00000040276.14	0.0758227421046313
ENSMUSG00000040280.10	0.668670957115502
ENSMUSG00000040282.13	1.38090948956971e-06
ENSMUSG00000040283.14	0.000426985315076568
ENSMUSG00000040284.4	NA
ENSMUSG00000040287.9	0.675779669883354
ENSMUSG00000040289.8	0.607335521008125
ENSMUSG00000040296.15	2.20064926442724e-12
ENSMUSG00000040297.12	0.745548818076469
ENSMUSG00000040298.6	0.936533712474289
ENSMUSG00000040302.17	0.00375182187747015
ENSMUSG00000040310.12	0.146086914888387
ENSMUSG00000040312.14	0.00218443148713832
ENSMUSG00000040314.2	NA
ENSMUSG00000040321.3	0.00157909497547617
ENSMUSG00000040322.10	1.61804174649465e-68
ENSMUSG00000040323.13	0.0469303160123337
ENSMUSG00000040325.16	0.775975913780419
ENSMUSG00000040327.16	0.000187065858279466
ENSMUSG00000040328.15	0.0397105774456281
ENSMUSG00000040329.14	0.341221235365492
ENSMUSG00000040331.16	0.0268629542602367
ENSMUSG00000040339.10	0.0872157456384672
ENSMUSG00000040340.13	NA
ENSMUSG00000040345.10	1.19848454499881e-05
ENSMUSG00000040350.16	2.53581345178439e-09
ENSMUSG00000040351.11	1.59919172193461e-08
ENSMUSG00000040354.14	0.0379286535973033
ENSMUSG00000040356.16	0.407703118422115
ENSMUSG00000040359.14	0.810280970079131
ENSMUSG00000040363.15	0.000170637807785903
ENSMUSG00000040364.8	0.0714658901532883
ENSMUSG00000040365.14	0.594690983232167
ENSMUSG00000040367.2	0.905809731815842
ENSMUSG00000040370.13	1.82145992039788e-05
ENSMUSG00000040372.2	0.477860697468965
ENSMUSG00000040373.12	NA
ENSMUSG00000040374.13	0.00709030582155068
ENSMUSG00000040380.14	0.363120715344501
ENSMUSG00000040383.16	0.155193314127198
ENSMUSG00000040385.6	0.31217901096668
ENSMUSG00000040387.16	6.70661210290038e-06
ENSMUSG00000040389.15	0.0940607711037117
ENSMUSG00000040390.13	0.553445138483088
ENSMUSG00000040396.12	0.545354130391789
ENSMUSG00000040405.13	3.32968959008862e-09
ENSMUSG00000040407.17	0.0012505665649239
ENSMUSG00000040410.14	0.00818079230428893
ENSMUSG00000040412.16	2.7678834307964e-19
ENSMUSG00000040413.15	0.00553244386380666
ENSMUSG00000040414.7	0.0729368581771545
ENSMUSG00000040415.15	0.585905476605571
ENSMUSG00000040420.15	NA
ENSMUSG00000040423.10	0.0063518778911286
ENSMUSG00000040424.15	0.876301362444965
ENSMUSG00000040428.19	0.831754803659327
ENSMUSG00000040429.6	0.0146676310256812
ENSMUSG00000040430.18	0.0012324647690504
ENSMUSG00000040432.5	0.0729849719685881
ENSMUSG00000040433.16	0.000181297093299783
ENSMUSG00000040434.16	0.278822613771491
ENSMUSG00000040435.12	1.26609003028728e-05
ENSMUSG00000040441.10	0.352417123967946
ENSMUSG00000040446.3	0.700148451560105
ENSMUSG00000040447.15	0.861820963006242
ENSMUSG00000040451.17	0.0676463920184809
ENSMUSG00000040452.9	NA
ENSMUSG00000040455.17	0.589068029422598
ENSMUSG00000040456.2	NA
ENSMUSG00000040459.11	0.635967416074573
ENSMUSG00000040462.13	0.12955134776111
ENSMUSG00000040463.16	0.00919212329959892
ENSMUSG00000040464.15	7.34380696135393e-09
ENSMUSG00000040466.16	0.556725206178378
ENSMUSG00000040467.1	NA
ENSMUSG00000040471.17	1.35481071681433e-07
ENSMUSG00000040472.15	7.37184707229987e-06
ENSMUSG00000040473.15	0.00644286589347426
ENSMUSG00000040478.14	NA
ENSMUSG00000040479.11	0.904323152391021
ENSMUSG00000040481.17	0.0303010981485576
ENSMUSG00000040482.15	0.328516065357511
ENSMUSG00000040483.15	4.6213347088944e-06
ENSMUSG00000040485.5	6.05228494568539e-13
ENSMUSG00000040488.17	0.00082266439606738
ENSMUSG00000040489.5	NA
ENSMUSG00000040490.4	0.106001652975356
ENSMUSG00000040495.4	NA
ENSMUSG00000040498.7	0.297862382093049
ENSMUSG00000040502.5	0.961601470004704
ENSMUSG00000040505.13	0.190001610313261
ENSMUSG00000040506.16	3.80015160907432e-08
ENSMUSG00000040511.14	8.05304216013918e-31
ENSMUSG00000040514.6	NA
ENSMUSG00000040520.7	0.00590504222496171
ENSMUSG00000040521.11	0.000588431670400955
ENSMUSG00000040522.5	1.52517810389549e-10
ENSMUSG00000040524.9	0.902581343483169
ENSMUSG00000040525.13	0.0880390617229332
ENSMUSG00000040528.15	5.89834981843671e-16
ENSMUSG00000040532.14	0.00259965237910349
ENSMUSG00000040533.7	5.16095191311008e-05
ENSMUSG00000040536.15	NA
ENSMUSG00000040537.17	0.000195545975625878
ENSMUSG00000040540.6	0.075070084341418
ENSMUSG00000040541.7	NA
ENSMUSG00000040543.16	0.00475951776947926
ENSMUSG00000040548.16	0.310399770716422
ENSMUSG00000040549.16	0.000648287779355215
ENSMUSG00000040550.16	0.486578868052798
ENSMUSG00000040552.8	9.45688929427851e-66
ENSMUSG00000040554.10	0.873508769933726
ENSMUSG00000040557.14	0.306583089771034
ENSMUSG00000040560.9	0.00532277518908441
ENSMUSG00000040562.12	0.00124572221374964
ENSMUSG00000040563.13	0.335820499555971
ENSMUSG00000040564.14	0.205831008360581
ENSMUSG00000040565.7	0.372357428958827
ENSMUSG00000040569.13	5.61844803448449e-10
ENSMUSG00000040570.14	2.54876892087138e-07
ENSMUSG00000040576.8	NA
ENSMUSG00000040583.8	NA
ENSMUSG00000040584.8	2.28107529823933e-24
ENSMUSG00000040586.8	1.00335462213342e-06
ENSMUSG00000040591.18	0.0106439336621802
ENSMUSG00000040592.11	0.28483273200067
ENSMUSG00000040594.19	0.0793568725090837
ENSMUSG00000040596.15	0.000271547400414906
ENSMUSG00000040599.13	0.0376472030446128
ENSMUSG00000040600.9	0.0214056738139967
ENSMUSG00000040601.13	NA
ENSMUSG00000040605.6	0.00183611994704903
ENSMUSG00000040606.13	0.000715296351814133
ENSMUSG00000040610.7	NA
ENSMUSG00000040612.13	NA
ENSMUSG00000040613.14	2.55100306206976e-18
ENSMUSG00000040614.14	NA
ENSMUSG00000040616.3	0.288818748263878
ENSMUSG00000040618.7	2.85744889135599e-24
ENSMUSG00000040620.15	0.235155109895752
ENSMUSG00000040621.14	0.033205002084406
ENSMUSG00000040624.17	0.0477680798447371
ENSMUSG00000040627.14	NA
ENSMUSG00000040629.8	NA
ENSMUSG00000040631.8	0.280270816652777
ENSMUSG00000040632.16	NA
ENSMUSG00000040640.11	0.00191369874821624
ENSMUSG00000040648.14	0.153896298104332
ENSMUSG00000040649.15	0.106775412507146
ENSMUSG00000040650.8	0.133831953928839
ENSMUSG00000040651.9	0.682517567189469
ENSMUSG00000040652.16	1.02836644093202e-07
ENSMUSG00000040653.6	0.729465220789337
ENSMUSG00000040657.3	NA
ENSMUSG00000040658.6	1.15691290460672e-10
ENSMUSG00000040659.3	4.79296477768873e-16
ENSMUSG00000040660.6	0.693601231214867
ENSMUSG00000040661.6	0.255363518460121
ENSMUSG00000040663.8	2.76162554149944e-19
ENSMUSG00000040666.18	0.898168248815674
ENSMUSG00000040667.11	0.176945191393826
ENSMUSG00000040669.14	0.851132036232438
ENSMUSG00000040675.17	1.36247494289202e-15
ENSMUSG00000040680.9	0.321625571236895
ENSMUSG00000040681.14	0.0218536691431301
ENSMUSG00000040687.16	0.00279293561375521
ENSMUSG00000040688.16	0.000717973496464236
ENSMUSG00000040690.15	0.03379595672099
ENSMUSG00000040693.7	3.06693915596549e-15
ENSMUSG00000040694.3	1.86432445386986e-08
ENSMUSG00000040697.10	0.649784089628855
ENSMUSG00000040699.13	0.19173262702554
ENSMUSG00000040701.16	4.9008961144567e-07
ENSMUSG00000040703.11	0.107557461212396
ENSMUSG00000040705.2	NA
ENSMUSG00000040706.4	1.10021336156159e-21
ENSMUSG00000040710.10	0.0178583300795439
ENSMUSG00000040711.7	2.09866788372057e-113
ENSMUSG00000040712.16	0.420483105138348
ENSMUSG00000040713.12	4.03484139295843e-05
ENSMUSG00000040714.14	0.0292852325766648
ENSMUSG00000040715.12	0.000944486145665377
ENSMUSG00000040717.6	8.03884826067651e-06
ENSMUSG00000040720.15	0.666880691855401
ENSMUSG00000040721.9	0.026801455028035
ENSMUSG00000040722.7	1.63660576204075e-07
ENSMUSG00000040723.14	0.00979071969839443
ENSMUSG00000040724.5	NA
ENSMUSG00000040725.13	0.278822123172041
ENSMUSG00000040726.10	0.0810175011141317
ENSMUSG00000040728.15	0.125780764924437
ENSMUSG00000040729.7	6.69045087724026e-12
ENSMUSG00000040731.13	0.0336205770606158
ENSMUSG00000040732.18	3.17938224759213e-08
ENSMUSG00000040734.14	1.3884458626376e-31
ENSMUSG00000040738.10	0.772624120597396
ENSMUSG00000040740.7	0.622975826515053
ENSMUSG00000040746.15	6.74531169862616e-21
ENSMUSG00000040747.9	1.50740512774145e-13
ENSMUSG00000040749.11	0.287406136197817
ENSMUSG00000040751.12	3.44067303519689e-13
ENSMUSG00000040752.16	0.279050615407399
ENSMUSG00000040759.9	NA
ENSMUSG00000040760.11	0.120614012782374
ENSMUSG00000040761.16	0.750446062449426
ENSMUSG00000040767.10	0.126540756358811
ENSMUSG00000040770.5	NA
ENSMUSG00000040771.13	2.99170568043128e-12
ENSMUSG00000040774.15	0.763707315544664
ENSMUSG00000040775.5	NA
ENSMUSG00000040782.12	0.263338495962191
ENSMUSG00000040785.18	0.22149438866186
ENSMUSG00000040794.5	7.87425823644445e-17
ENSMUSG00000040795.12	3.81227659080397e-18
ENSMUSG00000040797.16	0.450250532540392
ENSMUSG00000040808.4	0.0626763710265848
ENSMUSG00000040809.10	NA
ENSMUSG00000040811.15	0.00359863547329182
ENSMUSG00000040812.14	0.466162530971517
ENSMUSG00000040813.16	0.968181794190209
ENSMUSG00000040818.10	0.361123372576354
ENSMUSG00000040820.16	0.0201875633405666
ENSMUSG00000040822.7	0.832983196416792
ENSMUSG00000040824.3	0.103874124762105
ENSMUSG00000040828.9	0.782731727361012
ENSMUSG00000040829.14	2.83682108585723e-08
ENSMUSG00000040836.15	4.62727279489404e-13
ENSMUSG00000040838.10	NA
ENSMUSG00000040840.7	NA
ENSMUSG00000040841.5	0.338293379589306
ENSMUSG00000040842.17	0.000171130355935013
ENSMUSG00000040843.10	0.0388658349583909
ENSMUSG00000040848.11	0.43777455735795
ENSMUSG00000040850.17	0.0735760299906633
ENSMUSG00000040852.5	0.583973317447893
ENSMUSG00000040855.15	1.65690976931225e-07
ENSMUSG00000040856.17	0.00562453473233439
ENSMUSG00000040857.15	0.142955586317906
ENSMUSG00000040859.14	0.489846920267761
ENSMUSG00000040860.16	0.0579813796273036
ENSMUSG00000040865.15	0.216024332911239
ENSMUSG00000040866.13	NA
